,0,1,2,3,4,5,6
46,1, It's just it's just it's just strange sometimes in like he gets it as much easier to identify identify Ray. When they then is Sykes.,455.0,465.0,220326_001_me.wav,-0.026234657263572648,0.17542146020273006
47,3," I got like lesbian. I didn't get like, you know me, I sacrifice, I felt queer in the sexuality side of things. I didn't know that necessarily know like in the south end, but I guess this is like the wrong thing to do with speculate on. Who I know. I understand it. Just, you know, sometimes it's like it's hot it with some others, like it like, it's hot it with your brother at 2.",465.0,488.0,220326_001_me.wav,-0.00795382316582604,0.008008403898992272
48,2, How to win.,490.0,492.0,220326_001_me.wav,-0.3133940798164898,0.0945372533454935
49,3," Oh, yeah, it's going to be great.",493.0,496.0,220326_001_me.wav,-0.13698025428187377,0.020197024183930427
50,3," People of art more formal in Sweden and they aren't, I feel like most places in the world, see America as an extremely informative.",497.0,504.0,220326_001_me.wav,-0.04005691148800149,0.039335355772188864
51,3," But it's also if that's true, but it's like a little crap thing, you know, somehow it's like a little like how it doesn't matter. You can just like by a bunch of think satisfy your desires. I don't know.",505.0,520.0,220326_001_me.wav,-0.05664026363529234,0.01518293002301424
52,0, I'm not sure what I'm saying.,521.0,523.0,220326_001_me.wav,-0.14721869056383458,-0.1301653604956057
53,3, I don't know what I'm saying and have washing machines. Didn't have washing machines.,523.0,528.0,220326_001_me.wav,0.0779489417146612,-0.03957397174916078
54,3, You can't answer me. Put you really put your nose a deep into it.,536.0,541.0,220326_001_me.wav,0.08866951780594046,0.007777652298826743
55,4, What does it mean? But what the heaven? I don't know. What does it mean for something to have? A sour smell in the united mean? I think we just using a taste.,550.0,560.0,220326_001_me.wav,0.15913596283135759,0.046687940919534
56,2, Beautiful. I am woken up yet.,574.0,577.0,220326_001_me.wav,-0.2077266620206611,0.07247131134383326
57,3, Do you drink your cold brew?,580.0,582.0,220326_001_me.wav,0.0694923157600528,-0.012464496278485221
58,4, The violence will kick in soon.,585.0,587.0,220326_001_me.wav,0.29248183719855936,0.0317711424304004
59,3, We need out of this diet coke. You don't drink that that Library.,588.0,595.0,220326_001_me.wav,0.04078777143294908,-0.06306705579522617
60,3," Has any needs to be music, wants to be by me.",610.0,614.0,220326_001_me.wav,-0.005183453110664092,0.04053856190486705
61,4, Someone with a condition mean.,630.0,634.0,220326_001_me.wav,0.3684235603431656,-0.008490038764211894
62,3, I got window Round Table.,635.0,638.0,220326_001_me.wav,0.0618531066821037,-0.1950043326779217
63,0, Is this time?,668.0,670.0,220326_001_me.wav,0.22577722144628612,-0.1502708601209888
64,3, When how many people are in the library?,682.0,685.0,220326_001_me.wav,-0.030790518547885243,-0.07733352121488027
65,3, People in the library. It's a city.,685.0,688.0,220326_001_me.wav,-0.01260406338657261,0.017025504892340622
66,3, Find a spot. The song called.,755.0,758.0,220326_001_me.wav,-0.09000399098250582,-0.0007324500902576383
67,0," FaceTime, cuz he tries.",771.0,773.0,220326_001_me.wav,0.05310493948105344,-0.02406236168829845
68,3," Yeah, let's go to the basement, then. Maybe we should head up a college classroom.",773.0,779.0,220326_001_me.wav,0.05479275646066371,-0.054656099221170956
69,2, When I go in like a lot somewhere for a while.,779.0,783.0,220326_001_me.wav,-0.09903271242993293,-0.022272065225646846
70,4, But it is really hot.,807.0,811.0,220326_001_me.wav,0.12174800976147389,0.12889809105927347
71,3, Windows.,816.0,820.0,220326_001_me.wav,-0.011391593433242694,0.01847630452766684
72,1, Lane doesn't know either.,822.0,825.0,220326_001_me.wav,-0.07668085329825945,0.22813447254105207
73,1, I think Frozen books Rising now.,825.0,828.0,220326_001_me.wav,-0.19266501706673245,0.051646710448732154
74,3, I like the air conditioning broken something.,833.0,836.0,220326_001_me.wav,0.0991060660334516,0.1024770877198441
75,1," We, we just need to adjust and we'll be fine.",840.0,844.0,220326_001_me.wav,0.011979251572562235,0.2697031794962777
76,1, Sounds like the Stables because it's so bright.,844.0,847.0,220326_001_me.wav,-0.09717027505402132,0.15251177025931034
77,2, It's very like walking.,848.0,851.0,220326_001_me.wav,-0.22426970062187282,0.035152232382048273
78,2, Caffeine.,869.0,870.0,220326_001_me.wav,-0.04437589973204915,0.2798157186847225
79,3, I'm in the tub drain that goes. Everybody have stopped. I just found this on your ground.,874.0,879.0,220326_001_me.wav,0.07555574954388201,-0.059402422347469966
80,3," Oh, yeah, they're addicted to turning up me to take the two at 2. I was not drinking and I cook some clothing.",880.0,885.0,220326_001_me.wav,0.11111947414055848,-0.0034905356476402543
81,1, Since I'm this and ordering at restaurants in.,885.0,889.0,220326_001_me.wav,-0.12721824545957885,0.20009957608771173
82,3, Special diet.,890.0,892.0,220326_001_me.wav,-0.05540784629573535,0.08634241122473102
83,2, Self.,892.0,894.0,220326_001_me.wav,-0.2990441036807146,0.18776954407554067
84,2," It's like, it's like, not good.",905.0,911.0,220326_001_me.wav,-0.23537823581974318,0.041848856428577386
85,3," It's just like yes, I get toothpaste, like using toothpaste.",911.0,915.0,220326_001_me.wav,-0.0740117202428762,0.04210232709951391
86,2, Would you like a good cuz like out?,915.0,918.0,220326_001_me.wav,-0.18535635022458144,-0.06441969264035077
87,2, It's so right? And my I'd like to larious.,921.0,925.0,220326_001_me.wav,-0.14779478912191218,0.12227964173941537
88,1, Maybe we just cooling down from the heat little bit.,952.0,955.0,220326_001_me.wav,0.12064711154023337,0.16938129051286913
89,3,"The Baton Rouge or you're bumming, respectable, more down-to-earth, people rely to borrow some of your ticket in, to all know how, I'll step it up and good loaf of bread basket, basketball gold medal, for this really cool at any given time ago, with that got, so, rather than I see thinking and producing anything of value, the chance bar, some relation sake. The contract of capitalism is Sean's bar, Symon, Lisa, new poll from all about exploiting somehow Into Me and Bobby are bullies again.",3.0,54.0,220401_002_me.wav,0.06740465048083756,-0.035277391454557154
90,3,"It's not found, it's not fake. I thrown into fake or non-existing, things. Nothing to do with it, You need to make it down. Y'all are Saint Gennaro. I love songs by the coolest thing that you could do Papa. Truly carry a ready, pop you looking several of them. Easy thing is to buy, use your connections as you do will bought us some or are you still have left it after they got a massive, a stalker?",59.0,111.0,220401_002_me.wav,0.05447086262163615,-0.04923079430499179
91,3,"Okay, the wrong no more stress. You can just leave the rest in the human heart and nothing Stewart's Poland. Funny people. He's ever met think that divides into Duvall Duvall. Truly not used to being a jerk and you coming artists notch.",117.0,174.0,220401_002_me.wav,0.1166610941699637,-0.015204376997331783
92,4,What's the weather?,173.0,175.0,220401_002_me.wav,0.19362346848099674,0.021520630990648368
93,3," What is that referring to do for the cash that selfie that Anthony? Yeah, but for sure, for sure when I come and look at it all done in different system become a iPhone. Instagram is a new faces.",175.0,227.0,220401_002_me.wav,-0.05742153011881414,-0.05552842587958228
94,3," Suburban the middle of a city in hunting Beast, vah Federal, guesstimate burn the hardest to make you pay me some to say, you left him inside of a beauty Mania Del Norte songs by the band on this office, and I love it. I'll figure it out of the old song.",235.0,290.0,220401_002_me.wav,0.12189685034199901,-0.041108575036777506
95,3," Hanson Tire, total liberal stance up watch something with the Hennessy. Only last time Los Angeles play any song right hand man.",295.0,345.0,220401_002_me.wav,-0.027400544587781846,-0.09198607886714104
96,3," If I didn't think I'm still on my wrap it up in a relation educational system, State, supplemental, too hard and millions and millions of villages. Papa some company, in a Buddhist to cities in North Gordon place on the song, Beat it. I'm so lonely cat.",355.0,411.0,220401_002_me.wav,0.045596754579862585,-0.04402158531035366
97,2," Ding Dongs. Have the Kingston Jamaica rate Papa from travel and something to the old man from Camping World. In Clinton New Hindu nationalism, 100 + 200 million.",415.0,455.0,220401_002_me.wav,0.026872503807619175,-0.014311625674571452
98,3," Skip that songe. Now on call me to come in the house on December. Now. It's all becoming conscious of the best the best time I can come, get the most good. You can do some songs not involved in processing. Everything that can go in the most amount of a good for.",463.0,524.0,220401_002_me.wav,-0.032519976580634415,-0.10305833139132496
99,3," Greatest number of people on Stan's Indian Ubisoft channel. Number is the amount of growth of the amount of possibility with much less money. From stopping said, pick him up.",523.0,572.0,220401_002_me.wav,0.03362961696014403,-0.09317873897555781
100,3," Paris Hilton week, 15 in Quad. So I could be get out of Hunan or the matter whom nothing a big bar at all. I built this for North for the chance to meet the gentleman. I am no saint to me about it. The more experienced a l, i g n. All of them, the stools hardships, some leave it to me to leave at Target.",583.0,638.0,220401_002_me.wav,0.11114893432573529,-0.0725037174330027
101,3," If a student has teeth have to stop yesterday. Okay, you're hot and mild. It's me some specially now that the supposition station. So, whatever Community some, and I feel like I'm outside of time outside of the Mars. I'm the only one laughing my head.",643.0,693.0,220401_002_me.wav,0.0773321434292157,-0.09222915257823866
102,3," So sick of being, and all who have? I cannot get it over with you. I cannot wait back yacht. Yacht yacht can chat about it. I'll shoot it. Dance off music.",693.0,745.0,220401_002_me.wav,0.0825165341589756,-0.0792041882351912
103,3," Find some, a do nothing after this. I meant. Yeah. Yeah, ain't that y'all ain't fancy. The song. Tell me a company in Port and some top, top institutions. We need heart for it. When your body, what what else is a task for me?",753.0,804.0,220401_002_me.wav,0.019025015477459155,-0.071759541293769
104,3, Don't let me hear any names of Mario Stewart. Topography topological map of New Mexico. Topographic side Hills or some stories. I'm out La Familia from New York.,813.0,855.0,220401_002_me.wav,-0.029716703769066943,-0.09421429306003548
105,0," Thrown off about history, Todd.",873.0,876.0,220401_002_me.wav,0.16128681033949716,-0.19662734804830123
106,0, Is Dad Valley. The closest Papa?,878.0,882.0,220401_002_me.wav,-0.060691539238014826,-0.1193623815175478
107,4, That man is not your billing divorce in this horrible thing.,883.0,906.0,220401_002_me.wav,0.3845550291697949,-0.010515558813726076
108,0, But for two different children will have to do.,909.0,914.0,220401_002_me.wav,0.012335211651195398,-0.1018231435716377
109,3," Yabba, yabba do some Tom Waits until 2. So I'm going to take care of its own accounting tomorrow.",918.0,968.0,220401_002_me.wav,0.11348941545681868,-0.08714077375964265
110,4, Pessimistic Sahara.,978.0,982.0,220401_002_me.wav,0.457616000644865,0.017318461920979234
111,2, Beach Boys. Beds.,1041.0,1044.0,220401_002_me.wav,-0.07226868122887238,0.004366481986452238
112,4, Being so enormously thunder in Denton.,1045.0,1049.0,220401_002_me.wav,0.29347350647917947,0.1385606091142016
113,1, Play mat.,1058.0,1060.0,220401_002_me.wav,-0.015180082276832851,0.021308426962712103
114,4, It's a lot of dents in our socks and not ticket for.,1071.0,1097.0,220401_002_me.wav,0.2764390300272438,-0.09028606603072846
115,3, I haven't been able to hang out in elevator.,1097.0,1101.0,220401_002_me.wav,0.16897728073575763,-0.07980986042622666
116,3," I bet the Posse some insigne, Posse some hundred days till graduation time, the LA going to go tan, single still.",1120.0,1134.0,220401_002_me.wav,0.09288036048459682,0.026383850870409238
117,3," Are you still going to go up for it? And single-party, semester MC supposed to go up?",1137.0,1145.0,220401_002_me.wav,0.12301785674956874,-0.021837564451071555
118,3," 90 got 10 end and I haven't come to see us all. Okay, love me already. And going in the Agora tape. Give me the fastest walking the most of my life then it's all the bus drivers. I don't need no respect for it. And I bought driver of the bus. I'm done for the way that long long songs by some horrible, So are you cook for two losses? At in this instant?",1145.0,1197.0,220401_002_me.wav,0.06151834885646421,-0.08264961201642669
119,3," Securitas security lady today out fighting fish store in today, but you drink yourself unconscious.",1205.0,1247.0,220401_002_me.wav,0.06537215456023728,-0.053379600643844886
120,3, But you remember that we parked at the team's text message. I'm sorry to have left me lying to themselves facing.,1254.0,1269.0,220401_002_me.wav,-0.041744749133050756,-0.002425627583969134
121,3," Lhasa, Apso Sonia, Galant envelopes on the River Valley.",1281.0,1306.0,220401_002_me.wav,0.04185603232267851,-0.10274468300017273
122,4, The Tick. Yeah.,1317.0,1319.0,220401_002_me.wav,0.6064036314895656,-0.055464666710717356
123,3, Is it joke really? Text Jason lit. Felipe's summon on the pasta in the hall and,1319.0,1348.0,220401_002_me.wav,-0.03784300162388923,-0.05314585341823132
124,3," I have multi and University bought a handsome, sexy University. Obviously the exact about the best tool for applying for the conservation. I'll be your conservation. Land company is sponsoring a little demon. There's nothing I can do about that. Jesus.",1348.0,1404.0,220401_002_me.wav,0.043797756814316594,-0.061694225111561245
125,3, How did you get?,1411.0,1414.0,220401_002_me.wav,0.02019981719594925,-0.08625457713633845
126,4, I mean in English from your non-singing similar.,1419.0,1423.0,220401_002_me.wav,0.32908311407469854,-0.017076668157724722
127,3," All they have to do the stairs today, Valley meal plan. So you'll all get out any more planet.",1429.0,1458.0,220401_002_me.wav,-0.01390321998101155,-0.07579685719270292
128,3," I bought a DMC full form of offering to Rochester, New York.",1458.0,1472.0,220401_002_me.wav,-0.048968779841920676,-0.06298564513411924
129,3, Who stole second waist wining and dining? Thank you.,1492.0,1520.0,220401_002_me.wav,-0.07396647015295844,-0.07215174634770397
130,3," Honey, Aldi in hand. Some call me how to make the inside of heel.",1532.0,1550.0,220401_002_me.wav,-0.0038044815044061243,-0.061445808200490684
131,3," Means to administer flow mist or jobs when you're never ever at big but it's okay. I mean, I know not to trust the hide whatever but them out of the box. So you'll have to let y'all have a listing for a teen model. T Model. T model of me to come to stations, will do a logic pro do at. This is me. This is how I this is whatever. This is how this is silence. He's annoyed by me at 10:30 about to be dropped off time for Monday, at 10 for Rapha.",1561.0,1605.0,220401_002_me.wav,0.09726334377609942,-0.09027097335503903
132,3, This watch nice watch the beans to signal to guess. I'll get some y'all haven't got that first. Take okay.,1622.0,1639.0,220401_002_me.wav,0.006328385061061846,-0.06858028672407623
133,3," Yes, to come. And thank you.",1650.0,1656.0,220401_002_me.wav,-0.13248003587596335,-0.12130550951643987
134,3,"There's a very concise, you know part of the reason is that they have so much for the Europeans. They have the vacation. Yeah. I know everybody fits, you know, I mean",0.0,27.0,220312_004_me.wav,0.015681377561649012,-0.11118875850484794
135,3," I think it's not just that, but I was thinking of things are looking more, like so concerned about like, you know, like that you show me different culture surrounding them all the time as they used to some of that difference. You know, I'm not like a very extremely helpful person in Europe. I don't think, you know, this is kind of, I mean, so I think that's the reason why it's like, from the very young age or like very used to like traveling like a hundred like him, a bunch of different country, like lack of like been a few people at like this unhappy.",33.0,84.0,220312_004_me.wav,-0.04447066902649255,-0.09112545625358244
136,3," Looks like it might increase isn't like benefits of stuff. Won't like the Germans are extremely productive, but I don't think that our ambitious, the very ladylike closed-minded in the way that like a bit more like, like off. And I don't know that. Yes, okay.",84.0,127.0,220312_004_me.wav,-0.05910757728150647,-0.07986379773140255
137,3," I don't like better than not very expressive in times, episode of, like expressing an enjoyment in life systems and like everyone like thinking and like a systems away Rod, like a family and friend, like personal gratification know, I'm personal gratification is like, not like meaning and I ought to, but most people aren't like most people are just, I'm really whatever and that's a hole in like meaning and I think that's why I like ideologies. Take root in German like that. You don't have the family to set up like to know and you don't have that. You don't have them, you know, and you know it",129.0,182.0,220312_004_me.wav,-0.059685837336472376,-0.04567324016570815
138,3," Culture is like America, like off the wall.",189.0,196.0,220312_004_me.wav,-0.03192136325870965,-0.005847214818823006
139,3," I think I think it's more of that. Like you couldn't America's continually trying to repent in the officer that they were at the frontiers of science isn't necessarily the help of civilization motions. And we were like we don't like what you think about or considered a right about all the shit that's going on. Like elsewhere like this is colonialism. I just I just I just I don't I don't like I mean, I just do things that way. I can only talk and extremely extremely European Centric, history of things, like eating anything.",203.0,256.0,220312_004_me.wav,-0.027216602929687698,-0.06435126126684056
140,3, You know what? I don't listen. Just listen.,259.0,263.0,220312_004_me.wav,-0.061559669530494125,-0.16883155603297162
141,3," Let's go inside. My thing is like yes, I agree in terms of that. So that's what I've been through. All that supposed to die is like London yet, cuz I'm coming to like a loss of. And then she was like, oh, you know, it's like it's like a description of the lived experience.",266.0,288.0,220312_004_me.wav,-0.004024298884967268,-0.06564326412276565
142,3," I didn't like the concrete realities of like, European, European, whatever that was like, it very much. So I can be there soon to talk to you cuz I thought, you know, all these things like not realities or like, even let you know. For a lot of people from most of the people. I think part of the reason. That's why we don't like the thing is like a lot of those. And it like came from like a fusion ratings. I just feel like it looks like a confirmation bias things that we like recognize that which we are familiar with like a constantly sort of like picking up the phone, everything that was familiar with everything else that makes this place this text.",292.0,343.0,220312_004_me.wav,-0.06132697957444335,-0.12595604099720173
143,3," European then. Yes, you can. You know, that? I made this place this place. You know, that we don't recognize and haven't learned about and the ethos enzymes to watch inside of a culture. And deep-rooted said it like everything.",352.0,381.0,220312_004_me.wav,-0.06830379058457575,-0.08661307188872085
144,3," Now, you know, that's the thing is. I think there's probably a lot of folks right against. I just I just, I just want, you know, the history of the posterior, you know, it just kind of like I wasn't mad. I was not in not you I'm not sure of wine from the house now. I was just back and then and then we'll take one becomes a burden.",382.0,431.0,220312_004_me.wav,0.017117432395090133,-0.12695535656020318
145,2, How to make a Honda Spree like it.,442.0,444.0,220312_004_me.wav,-0.04986009890612078,0.05029874560862684
146,2, A delicious.,451.0,453.0,220312_004_me.wav,-0.12347743247752392,0.02108019932780412
147,2, Delicious.,454.0,456.0,220312_004_me.wav,-0.12834301170058857,0.10582611127563407
148,0," Oh, delicious.",459.0,460.0,220312_004_me.wav,-0.09108715514507312,-0.10805426188884722
149,2, What's resource bonus?,471.0,473.0,220312_004_me.wav,-0.10053354626986293,0.17955932543946163
150,3, How spicy is the experienced players play in Chains number?,476.0,482.0,220312_004_me.wav,0.053952170065524316,-0.005899503287733843
151,0, Desert from the second row. So tell me about weave.,504.0,507.0,220312_004_me.wav,0.10013757857505672,-0.12042791479708805
152,3, I like this little Side Street Inn.,521.0,524.0,220312_004_me.wav,0.04441226586015508,-0.1332932131020967
153,0, I can be.,526.0,528.0,220312_004_me.wav,-0.04230925184016523,-0.046971816528718256
154,3," And you seem to have like similar growth path in the air. When the initial stages, like the whole of pizza place that I also like the rolls.",537.0,563.0,220312_004_me.wav,-0.0025203621278332617,-0.08002478390711194
155,2, What is a pretty good?,568.0,571.0,220312_004_me.wav,-0.28592307272155476,0.09195956732915626
156,3, Poop is Tompkins bank. I do do that money.,575.0,586.0,220312_004_me.wav,0.11663862101730406,0.009955626509761126
157,3, Let me see some sheep. I love them.,593.0,596.0,220312_004_me.wav,-0.01886513784264775,-0.14114935565661252
158,3, We just leave it somewhere where we can only operate this thing that this board up my debit card.,603.0,629.0,220312_004_me.wav,0.09190032263077264,-0.10866530818918008
159,0," I actually trade you in on trade, you in.",647.0,651.0,220312_004_me.wav,0.007835530060339161,-0.14460434460512414
160,0, Do you know who's this?,652.0,656.0,220312_004_me.wav,-0.012295559754734365,-0.23581291178244249
161,3," Think of the city, but I can give you an a for first. If they got a row. Is it me?",660.0,674.0,220312_004_me.wav,-0.08089512492646163,-0.09783433615685755
162,0, Build a city.,675.0,677.0,220312_004_me.wav,0.023090189356065317,-0.04639396044356417
163,0," Go for the ships, Matt.",678.0,681.0,220312_004_me.wav,0.035107433247556476,-0.05622995823595148
164,3, You all like pretty good engine. Do you got the eight on the six? I don't think about the fact that were on the same resources.,689.0,699.0,220312_004_me.wav,-0.05301140763746427,-0.05484536297870523
165,3, Anime sheep.,712.0,715.0,220312_004_me.wav,0.21520493508306932,-0.08711166259860621
166,3, Do you have any I need? I need to give this helps me. What do you want to part with that? I'll trade back to.,730.0,758.0,220312_004_me.wav,0.03186295917730627,-0.07099121192010095
167,2, For the good.,757.0,770.0,220312_004_me.wav,-0.27324217743792295,-0.10648110574433028
168,3, Rain.,771.0,773.0,220312_004_me.wav,0.12263552980299168,-0.21019108777450074
169,3," Hey, man. Yeah, we just like to keep him in the mainland totally his ability ability to actually.",811.0,838.0,220312_004_me.wav,-0.0687353013338315,-0.05499299021739166
170,4, I can go die in hell.,846.0,850.0,220312_004_me.wav,0.3627247424830572,0.040231579340196014
171,3," Yeah, you're done. But you want to spend that weed into a pot of gold, bro. Can I trade you a sheet for two weeks and that for two weeks, as sheep sheet for one. We talked like we have to scale. You see how he's getting like ridiculous amounts of the scales.",867.0,909.0,220312_004_me.wav,0.06315535441873926,-0.04963197121250979
172,0, Text Jesus Christ has resources.,925.0,929.0,220312_004_me.wav,-0.035876242485804906,-0.011682588096310653
173,3, What's up people off? The island has man. It went to stop building ships.,930.0,945.0,220312_004_me.wav,0.07283356062214706,-0.021894499531158164
174,3, As many as he wants to see his resources. Like no. No.,951.0,960.0,220312_004_me.wav,-0.0475287894289879,-0.024405531743316007
175,2," Yo, I don't like this guy for Simons.",966.0,979.0,220312_004_me.wav,-0.07541082440178831,-0.04721415236670243
176,3," I never try to justify, got to thank you for",988.0,990.0,220312_004_me.wav,-0.10756691679755728,-0.08895004926005579
177,3, I'm going to build some of the crazy ships right now. What what city would probably be good. You couldn't go in the city. That was so stupid like the Lost thing.,993.0,1022.0,220312_004_me.wav,0.07929480722920654,0.0005279384819312408
178,3," Like, you don't do, like, just the cons randomly, a bad idea.",1023.0,1030.0,220312_004_me.wav,0.10853981529661788,-0.04123378378234763
179,0," What has been role for the past? Three crazy, how there have been no Island?",1038.0,1044.0,220312_004_me.wav,0.14569173313962694,-0.02144366355869055
180,4, Conviction.,1049.0,1051.0,220312_004_me.wav,0.30900472088991615,-0.010775836549797963
181,3," That's the only can I get to Picante East resources? No, no, no. No. No. You want. I can see I can see that you finally gold sex. I don't quit news saying, yes, I know.",1060.0,1115.0,220312_004_me.wav,0.011798427554197192,-0.01708004240727977
182,3," A different, what I can do.",1128.0,1130.0,220312_004_me.wav,-0.05853427141046614,-0.09100254148165646
183,1,What's on Church?,20.0,22.0,220324_005_me.wav,0.18978573014151323,0.144156181354416
